R01_0200013105,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200012841,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200012872,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200012874,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200012878,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200012932,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200012942,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200013120,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200013145,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200013147,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200013187,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200013194,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200013117,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200013171,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200013224,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200013415,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200013416,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200013425,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200014485,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200014486,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200014437,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200014447,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200015445,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200015596,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200015926,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200015928,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200015988,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200015991,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200015985,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200015990,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200016012,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200015992,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200016011,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200016021,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200016032,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200016046,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200016049,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
